2026-01-03 01:12:31.279 | INFO     | scanner:scan:96 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:13:35.834 | INFO     | __main__:__init__:45 - Bot initialized in PAPER TRADING mode.
2026-01-03 01:13:35.836 | INFO     | __main__:run_loop:376 - Starting Async Main Loop...
2026-01-03 01:13:37.405 | INFO     | scanner:scan:96 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:18:41.321 | INFO     | scanner:scan:96 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:23:42.305 | INFO     | scanner:scan:96 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:28:45.133 | INFO     | scanner:scan:96 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:33:46.196 | INFO     | scanner:scan:96 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:36:39.850 | INFO     | __main__:__init__:46 - Bot initialized in PAPER TRADING mode.
2026-01-03 01:36:39.851 | INFO     | __main__:run_loop:444 - Starting Async Main Loop...
2026-01-03 01:36:41.951 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:37:44.503 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:39:03.887 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:39:32.021 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:41:43.686 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:46:45.430 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:50:55.937 | INFO     | __main__:__init__:46 - Bot initialized in PAPER TRADING mode.
2026-01-03 01:50:55.938 | INFO     | __main__:run_loop:446 - Starting Async Main Loop...
2026-01-03 01:50:58.247 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:52:14.117 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: start
2026-01-03 01:52:19.680 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 8292485058 | Text: 🔍 فحص السوق
2026-01-03 01:52:19.785 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:52:21.257 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: RIVER
2026-01-03 01:53:58.170 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: فحص السوق
2026-01-03 01:54:31.683 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: فحص السوق
2026-01-03 01:54:42.189 | INFO     | __main__:__init__:46 - Bot initialized in PAPER TRADING mode.
2026-01-03 01:54:42.191 | INFO     | __main__:run_loop:446 - Starting Async Main Loop...
2026-01-03 01:54:43.583 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:54:43.584 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: فحص السوق
2026-01-03 01:54:43.586 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:55:05.303 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:55:05.304 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: start
2026-01-03 01:55:46.842 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:55:46.843 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: /start
2026-01-03 01:55:56.311 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:55:56.311 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: 🔍 فحص السوق
2026-01-03 01:55:56.438 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:56:55.242 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:56:55.243 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: 💰 الرصيد الحالي
2026-01-03 01:57:02.631 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:57:02.632 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: 💡 نصيحة اليوم
2026-01-03 01:57:16.360 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:57:16.361 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: RIVER
2026-01-03 01:57:23.608 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:57:23.609 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: 🛠️ الإعدادات الحالية
2026-01-03 01:57:45.758 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:57:45.759 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: RIVER
2026-01-03 01:57:53.458 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:57:53.459 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: فحص العملة RIVER
2026-01-03 01:58:00.737 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:58:00.738 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: ❓ المساعدة
2026-01-03 01:58:47.343 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:58:47.344 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: 🔍 فحص السوق
2026-01-03 01:58:47.455 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 01:59:15.654 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 01:59:15.654 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: RIVER/USDT
2026-01-03 01:59:46.543 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:03:12.950 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:03:12.950 | INFO     | __main__:check_commands:82 - 📩 Telegram Message: From 5355345210 | Text: 🔥 العملات الساخنة
2026-01-03 02:04:48.302 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:09:51.036 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:14:54.693 | INFO     | scanner:scan:119 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:17:23.433 | INFO     | __main__:__init__:46 - Bot initialized in PAPER TRADING mode.
2026-01-03 02:17:23.435 | INFO     | __main__:run_loop:536 - Starting Async Main Loop...
2026-01-03 02:17:25.642 | INFO     | scanner:scan:202 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:17:47.852 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:17:47.852 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: 🚀 الأكثر ارتفاعاً
2026-01-03 02:18:26.071 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:18:26.072 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: 📉 الأكثر انخفاضاً
2026-01-03 02:18:54.753 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:18:54.753 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
2026-01-03 02:19:09.329 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:19:09.330 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: BETA
2026-01-03 02:22:01.688 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:22:01.689 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: 🔍 فحص السوق
2026-01-03 02:22:01.821 | INFO     | scanner:scan:202 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:22:27.387 | INFO     | scanner:scan:202 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:22:30.642 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:22:30.643 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
2026-01-03 02:22:49.059 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:22:49.060 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: AAVEDOWN
2026-01-03 02:23:15.713 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:23:15.714 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
2026-01-03 02:23:23.278 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:23:23.279 | INFO     | __main__:check_commands:83 - 📩 Telegram Message: From 8292485058 | Text: USDT
2026-01-03 02:23:23.423 | ERROR    | scanner:get_deep_analysis:173 - Deep Analysis Error for USDT/USDT: binance does not have market symbol USDT/USDT
2026-01-03 02:27:29.572 | INFO     | scanner:scan:202 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:27:39.940 | DEBUG    | scanner:analyze_symbol:114 - Error analyzing 1INCHUP/USDT on 1h: binance GET https://api.binance.com/api/v3/klines?interval=1h&limit=100&symbol=1INCHUPUSDT
2026-01-03 02:27:39.941 | DEBUG    | scanner:analyze_symbol:114 - Error analyzing 1INCHDOWN/USDT on 1h: binance GET https://api.binance.com/api/v3/klines?interval=1h&limit=100&symbol=1INCHDOWNUSDT
2026-01-03 02:32:31.201 | INFO     | scanner:scan:202 - 🚀 البدء بمسح السوق المتوازي (USDT)...
2026-01-03 02:32:44.655 | INFO     | __main__:__init__:55 - Bot initialized in PAPER TRADING mode.
2026-01-03 02:32:44.657 | INFO     | __main__:run_loop:609 - Starting Async Main Loop...
2026-01-03 02:32:47.215 | INFO     | scanner:scan:193 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 02:33:02.814 | INFO     | scanner:detect_whale_activity:28 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 02:36:51.889 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 02:36:51.894 | INFO     | __main__:check_commands:136 - 📩 Telegram Message: From 8292485058 | Text: 📜 سجل الصفقات
